experiment,cell_id,motion_pkl,reference_csv,scene,outcome,accepted,rejection_reasons,endpoint_error_m,schedule_error_p95_m,drift_rate_mps,max_external_contact_force_n,max_self_contact_force_n,executed_frames,frames,path_length_m,net_displacement_m,straightness,mean_speed_mps,heading_change_rad,root_height_mean_m,root_height_min_m,role,baseline_csv,commanded_drop_m,commanded_left_reduction_m,commanded_right_reduction_m,commanded_max_joint_change_rad,commanded_active_fraction
E12_CROUCH_LADDER_2026-08-26,ladder_065__nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_065/nominal.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_065/nominal.csv,screen_empty,rejected,0,reference_endpoint_tracking_error,0.45378980151828985,0.42288063558139066,,0.0,63.29270140100733,199,120,4.366335803444627,4.342866296334592,0.9946248964425688,1.0915839508611567,0.08807701942348944,0.7398111715908333,0.7100368142,nominal,,,,,,
E12_CROUCH_LADDER_2026-08-26,ladder_076__d040,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_076/d040.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_076/d040.csv,screen_empty,accepted,1,,0.28558910098945023,0.27019614383715335,,0.0,324.0542548629336,199,120,5.205130691755445,5.192319541667548,0.9975387457402002,1.3012826729388614,0.2919546268568953,0.7206304769391667,0.6332663185,adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_076/nominal.csv,0.039991736499999764,0.0,0.0,0.6188403321000001,0.24166666666666667
E12_CROUCH_LADDER_2026-08-26,ladder_076__d055,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_076/d055.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_076/d055.csv,screen_empty,rejected,0,reference_endpoint_tracking_error,0.37063569631487114,0.3598218637154787,,0.0,324.0542548629336,199,120,5.205130691755445,5.192319541667548,0.9975387457402002,1.3012826729388614,0.2919546268568953,0.7127263419433334,0.6063283696,adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_076/nominal.csv,0.05500533579999978,0.0,0.0,0.7446899415000001,0.24166666666666667
E12_CROUCH_LADDER_2026-08-26,ladder_076__d070,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_076/d070.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_076/d070.csv,screen_empty,rejected,0,reference_endpoint_tracking_error,0.4444391751298954,0.4366985280562701,,0.0,324.0542548629336,199,120,5.205130691755445,5.192319541667548,0.9975387457402002,1.3012826729388614,0.2919546268568953,0.7054012604683333,0.5813118423,adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_076/nominal.csv,0.0699992438999999,0.0,0.0,0.8552270508000002,0.24166666666666667
E12_CROUCH_LADDER_2026-08-26,ladder_076__nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_076/nominal.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_076/nominal.csv,screen_empty,accepted,1,,0.12043035819383413,0.10655108124426686,,0.0,324.0542548629336,199,120,5.205130691755445,5.192319541667548,0.9975387457402002,1.3012826729388614,0.2919546268568953,0.7489086414366668,0.7077056766,nominal,,,,,,
E12_CROUCH_LADDER_2026-08-26,ladder_079__nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_079/nominal.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_079/nominal.csv,screen_empty,rejected,0,reference_endpoint_tracking_error|disallowed_foot_non_ground_contact,0.3802637235790316,0.3166009820684002,,0.0,261.8822315699321,199,120,6.357629971627741,6.34410211613783,0.9978721857751581,1.5894074929069353,0.26696701661395483,0.745054225125,0.7022070289,nominal,,,,,,
E12_CROUCH_LADDER_2026-08-26,ladder_091__d040,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_091/d040.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_091/d040.csv,screen_empty,rejected,0,reference_endpoint_tracking_error,0.5572877841992097,0.5262482115443801,,0.0,43.64533667379559,199,120,5.926285911463476,5.9091905899907236,0.9971153397375438,1.481571477865869,0.3969854979820215,0.7270932870658332,0.6346780843,adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_091/nominal.csv,0.0413872461,-0.013864679295773952,-0.005082647118790751,0.6664526368000003,0.2
E12_CROUCH_LADDER_2026-08-26,ladder_091__d055,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_091/d055.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_091/d055.csv,screen_empty,rejected,0,reference_endpoint_tracking_error,0.6127185700119495,0.5846225912595171,,0.0,45.4835954034324,199,120,5.926285911463476,5.9091905899907236,0.9971153397375438,1.481571477865869,0.3969854979820215,0.7210376057341666,0.6094855316,adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_091/nominal.csv,0.056982583899999995,-0.014806580610133485,-0.0059498142265418386,0.7973266602000002,0.2
E12_CROUCH_LADDER_2026-08-26,ladder_091__d070,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_091/d070.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_091/d070.csv,screen_empty,rejected,0,reference_endpoint_tracking_error,0.7138904325834424,0.6866758423282192,,0.0,42.55825710179203,199,120,5.926285911463476,5.9091905899907236,0.9971153397375438,1.481571477865869,0.3969854979820215,0.7151719670833333,0.5857704102,adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_091/nominal.csv,0.07258361420000004,-0.016486848144590505,-0.00643703700272974,0.9121704102000001,0.2
E12_CROUCH_LADDER_2026-08-26,ladder_091__nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_091/nominal.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_091/nominal.csv,screen_empty,accepted,1,,0.3083355094461848,0.2652997541291267,,0.0,49.936219398677366,199,120,5.926285911463476,5.9091905899907236,0.9971153397375438,1.481571477865869,0.3969854979820215,0.7469932183658333,0.6948167682,nominal,,,,,,
E12_CROUCH_LADDER_2026-08-26,ladder_120__d040,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_120/d040.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_120/d040.csv,screen_empty,rejected,0,reference_endpoint_tracking_error,0.4935108359988343,0.44999738161284875,,0.0,164.71642561271307,199,120,5.0263081051523795,4.838692406842356,0.9626732595008051,1.2565770262880949,0.5763542593482356,0.7369522029208333,0.6547636884,adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_120/nominal.csv,0.04000318989999996,0.0,0.0,0.6482690430000001,0.21666666666666667
E12_CROUCH_LADDER_2026-08-26,ladder_120__d055,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_120/d055.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_120/d055.csv,screen_empty,rejected,0,reference_endpoint_tracking_error,0.568114722366477,0.5221370502956508,,0.0,187.21307397274887,199,120,5.0263081051523795,4.838692406842356,0.9626732595008051,1.2565770262880949,0.5763542593482356,0.7307346554483334,0.6313635154,adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_120/nominal.csv,0.05498653359999994,0.0,0.0,0.7757934571,0.21666666666666667
E12_CROUCH_LADDER_2026-08-26,ladder_120__d070,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_120/d070.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_120/d070.csv,screen_empty,rejected,0,reference_endpoint_tracking_error,0.6260641778717704,0.5831400137923339,,0.0,179.6699080733216,199,120,5.0263081051523795,4.838692406842356,0.9626732595008051,1.2565770262880949,0.5763542593482356,0.7246916546858334,0.6091874712,adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_120/nominal.csv,0.07001378399999991,0.0,0.0,0.8877661133000001,0.21666666666666667
E12_CROUCH_LADDER_2026-08-26,ladder_120__nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_120/nominal.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_120/nominal.csv,screen_empty,accepted,1,,0.3014939945794845,0.24472808665075368,,0.0,93.53987287644489,199,120,5.0263081051523795,4.838692406842356,0.9626732595008051,1.2565770262880949,0.5763542593482356,0.7574232007091666,0.7256071568,nominal,,,,,,
E12_CROUCH_LADDER_2026-08-26,ladder_126__d040,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_126/d040.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_126/d040.csv,screen_empty,accepted,1,,0.3309356815009905,0.3099059118341588,,0.0,7.426205836502624,199,120,3.656110169053643,3.6380177263714404,0.9950514503541654,0.9140275422634108,0.32002244466144614,0.7340295276516666,0.6567682208,adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_126/nominal.csv,0.03999496399999991,0.0,0.0,0.6389379883000001,0.2833333333333333
E12_CROUCH_LADDER_2026-08-26,ladder_126__d055,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_126/d055.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_126/d055.csv,screen_empty,rejected,0,reference_endpoint_tracking_error,0.38302383946553015,0.36397226552886963,,0.0,3.445456117549998,199,120,3.656110169053643,3.6380177263714404,0.9950514503541654,0.9140275422634108,0.32002244466144614,0.7261432782275,0.633614684,adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_126/nominal.csv,0.05500823379999997,0.0,0.0,0.761916504,0.2833333333333333
E12_CROUCH_LADDER_2026-08-26,ladder_126__d070,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_126/d070.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_126/d070.csv,screen_empty,rejected,0,reference_endpoint_tracking_error,0.43682640852853116,0.42143275481593895,,0.0,10.278445994716437,199,120,3.656110169053643,3.6380177263714404,0.9950514503541654,0.9140275422634108,0.32002244466144614,0.7180735377833333,0.6121317754,adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_126/nominal.csv,0.07001098789999993,0.0,0.0,0.8774780274,0.2833333333333333
E12_CROUCH_LADDER_2026-08-26,ladder_126__nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_126/nominal.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_126/nominal.csv,screen_empty,accepted,1,,0.18134907362166383,0.15893342092995183,,0.0,14.527971719094483,199,120,3.656110169053643,3.6380177263714404,0.9950514503541654,0.9140275422634108,0.32002244466144614,0.7600747719441667,0.7366043329,nominal,,,,,,
E12_CROUCH_LADDER_2026-08-26,ladder_138__d040,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_138/d040.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_138/d040.csv,screen_empty,accepted,1,,0.207362401446824,0.22668210360297078,,0.0,50.48521589241509,199,120,3.730114169492126,3.7183831248688537,0.9968550440843826,0.9325285423730315,0.10241980110786525,0.7301544335566668,0.6741128141,adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_138/nominal.csv,0.039993662100000105,0.0,0.0,0.6463549805000002,0.2833333333333333
E12_CROUCH_LADDER_2026-08-26,ladder_138__d055,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_138/d055.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_138/d055.csv,screen_empty,accepted,1,,0.26682375685049803,0.28673705377615577,,0.0,44.62160838265012,199,120,3.730114169492126,3.7183831248688537,0.9968550440843826,0.9325285423730315,0.10241980110786525,0.7223562309033333,0.6521498372,adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_138/nominal.csv,0.054994576099999914,0.0,0.0,0.7781860352000001,0.2833333333333333
E12_CROUCH_LADDER_2026-08-26,ladder_138__d070,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_138/d070.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_138/d070.csv,screen_empty,accepted,1,,0.3297638984283594,0.34215983016660395,,0.0,44.62160838265012,199,120,3.730114169492126,3.7183831248688537,0.9968550440843826,0.9325285423730315,0.10241980110786525,0.7147445802850001,0.6311602896,adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_138/nominal.csv,0.07001373899999996,0.0,0.0,0.8935083008000002,0.2833333333333333
E12_CROUCH_LADDER_2026-08-26,ladder_138__nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_138/nominal.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_138/nominal.csv,screen_empty,accepted,1,,0.12141656384742293,0.13805520300439614,,0.0,44.62160838265012,199,120,3.730114169492126,3.7183831248688537,0.9968550440843826,0.9325285423730315,0.10241980110786525,0.7538001681383334,0.7304090261,nominal,,,,,,
E12_CROUCH_LADDER_2026-08-26,ladder_148__d040,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_148/d040.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_148/d040.csv,screen_empty,accepted,1,,0.22639298894979962,0.23299593609304983,,0.0,38.424936082262796,199,120,5.065187594587386,5.056433891541273,0.9982717909489734,1.2662968986468466,0.09258058116292166,0.7312412368841666,0.6653203163,adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_148/nominal.csv,0.040363618799999834,0.0,0.0,0.6358276368000001,0.275
E12_CROUCH_LADDER_2026-08-26,ladder_148__d055,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_148/d055.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_148/d055.csv,screen_empty,accepted,1,,0.3045328662532179,0.30754331760709763,,0.0,14.853936845888551,199,120,5.065187594587386,5.056433891541273,0.9982717909489734,1.2662968986468466,0.09258058116292166,0.7236138915274999,0.6438321225,adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_148/nominal.csv,0.05544109429999988,0.0,0.0,0.7628735352000001,0.275
E12_CROUCH_LADDER_2026-08-26,ladder_148__d070,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_148/d070.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_148/d070.csv,screen_empty,rejected,0,reference_endpoint_tracking_error,0.35283692248126947,0.35556527568007484,,0.0,104.60534657321223,199,120,5.065187594587386,5.056433891541273,0.9982717909489734,1.2662968986468466,0.09258058116292166,0.7162342548825001,0.6233750786,adapted,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_148/nominal.csv,0.07049238219999987,0.0,0.0,0.8743676758000001,0.275
E12_CROUCH_LADDER_2026-08-26,ladder_148__nominal,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_148/nominal.pkl,/data/robotixx/groot-wbc-kimodo-m0/lfh_crouch_ladder/ladder_148/nominal.csv,screen_empty,accepted,1,,0.06612945392542405,0.12801930284837684,,0.0,123.11094637324776,199,120,5.065187594587386,5.056433891541273,0.9982717909489734,1.2662968986468466,0.09258058116292166,0.7553897495041667,0.7313374877,nominal,,,,,,
E1A_2026-08-20,duck_003__adapted_easy__repeat_1,/data/robotixx/groot-wbc-kimodo-m0/counterfactual/duck_003/motions/adapted_easy.pkl,/data/robotixx/groot-wbc-kimodo-m0/taxonomy/motions_4s/056_a_person_walks_at_a_steady_pace_and_ducks_down_l_s0.csv,cf_005_056_easy,accepted,1,,0.29947863987657275,0.29892780948992365,0.09054164558342868,0.0,240.24981419779598,199,120,5.510565395863174,5.494803835768141,0.9971397562749432,1.3776413489657935,0.2090710451615243,0.7253866995374362,0.5237685441970825,nominal,,,,,,
E1A_2026-08-20,duck_003__adapted_easy__repeat_2,/data/robotixx/groot-wbc-kimodo-m0/counterfactual/duck_003/motions/adapted_easy.pkl,/data/robotixx/groot-wbc-kimodo-m0/taxonomy/motions_4s/056_a_person_walks_at_a_steady_pace_and_ducks_down_l_s0.csv,cf_005_056_easy,accepted,1,,0.3078345850996281,0.30443239893063756,0.0868596846511886,0.0,179.20970083446812,199,120,5.510565395863174,5.494803835768141,0.9971397562749432,1.3776413489657935,0.2090710451615243,0.7253866995374362,0.5237685441970825,nominal,,,,,,
E1A_2026-08-20,duck_003__adapted_hard__repeat_1,/data/robotixx/groot-wbc-kimodo-m0/counterfactual/duck_003/motions/adapted_hard.pkl,/data/robotixx/groot-wbc-kimodo-m0/taxonomy/motions_4s/056_a_person_walks_at_a_steady_pace_and_ducks_down_l_s0.csv,cf_005_056_hard,accepted,1,,0.29947863987657275,0.29892780948992365,0.09054164558342868,0.0,240.24981419779598,199,120,5.510565395863174,5.494803835768141,0.9971397562749432,1.3776413489657935,0.2090710451615243,0.7253866995374362,0.5237685441970825,nominal,,,,,,
E1A_2026-08-20,duck_003__adapted_hard__repeat_2,/data/robotixx/groot-wbc-kimodo-m0/counterfactual/duck_003/motions/adapted_hard.pkl,/data/robotixx/groot-wbc-kimodo-m0/taxonomy/motions_4s/056_a_person_walks_at_a_steady_pace_and_ducks_down_l_s0.csv,cf_005_056_hard,accepted,1,,0.3078345850996281,0.30443239893063756,0.0868596846511886,0.0,179.20970083446812,199,120,5.510565395863174,5.494803835768141,0.9971397562749432,1.3776413489657935,0.2090710451615243,0.7253866995374362,0.5237685441970825,nominal,,,,,,
E1A_2026-08-20,duck_003__nominal_easy__repeat_1,/data/robotixx/groot-wbc-kimodo-m0/counterfactual/duck_003/motions/nominal_easy.pkl,/data/robotixx/groot-wbc-kimodo-m0/taxonomy/motions_4s/005_a_person_walks_at_a_steady_pace_in_a_straight_li_s0.csv,cf_005_056_easy,accepted,1,,0.15103796288154908,0.14396152752457567,0.042829342830472225,0.0,86.50403925419849,199,120,4.225047877764127,4.217829092221638,0.9982914310674489,1.0562619694410318,0.15255694389765959,0.7580640176932018,0.7326043248176575,nominal,,,,,,
E1A_2026-08-20,duck_003__nominal_easy__repeat_2,/data/robotixx/groot-wbc-kimodo-m0/counterfactual/duck_003/motions/nominal_easy.pkl,/data/robotixx/groot-wbc-kimodo-m0/taxonomy/motions_4s/005_a_person_walks_at_a_steady_pace_in_a_straight_li_s0.csv,cf_005_056_easy,accepted,1,,0.0974460477084395,0.1453957925546715,-0.0007689261445718395,0.0,94.00602398055689,199,120,4.225047877764127,4.217829092221638,0.9982914310674489,1.0562619694410318,0.15255694389765959,0.7580640176932018,0.7326043248176575,nominal,,,,,,
E1A_2026-08-20,duck_003__nominal_hard__repeat_1,/data/robotixx/groot-wbc-kimodo-m0/counterfactual/duck_003/motions/nominal_hard.pkl,/data/robotixx/groot-wbc-kimodo-m0/taxonomy/motions_4s/005_a_person_walks_at_a_steady_pace_in_a_straight_li_s0.csv,cf_005_056_hard,rejected,0,disallowed_robot_contact|unstable_reference_drift,1.4617413433738662,1.3391820577113835,0.6430414124354005,503.79547119140625,121.73625149499668,199,120,4.225047877764127,4.217829092221638,0.9982914310674489,1.0562619694410318,0.15255694389765959,0.7580640176932018,0.7326043248176575,nominal,,,,,,
E1A_2026-08-20,duck_003__nominal_hard__repeat_2,/data/robotixx/groot-wbc-kimodo-m0/counterfactual/duck_003/motions/nominal_hard.pkl,/data/robotixx/groot-wbc-kimodo-m0/taxonomy/motions_4s/005_a_person_walks_at_a_steady_pace_in_a_straight_li_s0.csv,cf_005_056_hard,rejected,0,disallowed_robot_contact|unstable_reference_drift,1.3766509201047568,1.2703020722523692,0.6090911248691737,641.5369873046875,94.00602398055689,199,120,4.225047877764127,4.217829092221638,0.9982914310674489,1.0562619694410318,0.15255694389765959,0.7580640176932018,0.7326043248176575,nominal,,,,,,
E1A_2026-08-20,mf_005_c08__adapted_easy__repeat_1,/data/robotixx/groot-wbc-kimodo-m0/matched/mf_005_c08/motions/w_crouch08_easy.pkl,/data/robotixx/groot-wbc-kimodo-m0/modebank/sweep/w_crouch08.csv,mf_005_c08_easy,accepted,1,,0.2860311976265372,0.3189173811731942,0.07712216857172427,0.0,186.06877204227257,199,120,4.225048022790974,4.217829236521081,0.9982914309539317,1.0562620056977434,0.15256575196829458,0.7290392249999998,0.603978,adapted,/data/robotixx/groot-wbc-kimodo-m0/modebank/sweep/w_nominal.csv,0.08684999999999987,0.0,0.0,0.9942630000000001,0.175
E1A_2026-08-20,mf_005_c08__adapted_easy__repeat_2,/data/robotixx/groot-wbc-kimodo-m0/matched/mf_005_c08/motions/w_crouch08_easy.pkl,/data/robotixx/groot-wbc-kimodo-m0/modebank/sweep/w_crouch08.csv,mf_005_c08_easy,accepted,1,,0.3262036650503342,0.31594246918818386,0.1039308031148355,0.0,103.99496700331841,199,120,4.225048022790974,4.217829236521081,0.9982914309539317,1.0562620056977434,0.15256575196829458,0.7290392249999998,0.603978,adapted,/data/robotixx/groot-wbc-kimodo-m0/modebank/sweep/w_nominal.csv,0.08684999999999987,0.0,0.0,0.9942630000000001,0.175
E1A_2026-08-20,mf_005_c08__adapted_hard__repeat_1,/data/robotixx/groot-wbc-kimodo-m0/matched/mf_005_c08/motions/w_crouch08_hard.pkl,/data/robotixx/groot-wbc-kimodo-m0/modebank/sweep/w_crouch08.csv,mf_005_c08_hard,accepted,1,,0.28307826176919976,0.3189173811731942,0.07607541263933087,0.0,186.06877204227257,199,120,4.225048022790974,4.217829236521081,0.9982914309539317,1.0562620056977434,0.15256575196829458,0.7290392249999998,0.603978,adapted,/data/robotixx/groot-wbc-kimodo-m0/modebank/sweep/w_nominal.csv,0.08684999999999987,0.0,0.0,0.9942630000000001,0.175
E1A_2026-08-20,mf_005_c08__adapted_hard__repeat_2,/data/robotixx/groot-wbc-kimodo-m0/matched/mf_005_c08/motions/w_crouch08_hard.pkl,/data/robotixx/groot-wbc-kimodo-m0/modebank/sweep/w_crouch08.csv,mf_005_c08_hard,accepted,1,,0.3262036650503342,0.31594246918818386,0.1039308031148355,0.0,103.99496700331841,199,120,4.225048022790974,4.217829236521081,0.9982914309539317,1.0562620056977434,0.15256575196829458,0.7290392249999998,0.603978,adapted,/data/robotixx/groot-wbc-kimodo-m0/modebank/sweep/w_nominal.csv,0.08684999999999987,0.0,0.0,0.9942630000000001,0.175
E1A_2026-08-20,mf_005_c08__nominal_easy__repeat_1,/data/robotixx/groot-wbc-kimodo-m0/matched/mf_005_c08/motions/w_nominal_easy.pkl,/data/robotixx/groot-wbc-kimodo-m0/modebank/sweep/w_nominal.csv,mf_005_c08_easy,accepted,1,,0.15894962613857525,0.15485608781032842,0.048669543795431376,0.0,81.28091624642242,199,120,4.225048022790974,4.217829236521081,0.9982914309539317,1.0562620056977434,0.15256575196829458,0.7580640083333333,0.732604,nominal,,,,,,
E1A_2026-08-20,mf_005_c08__nominal_easy__repeat_2,/data/robotixx/groot-wbc-kimodo-m0/matched/mf_005_c08/motions/w_nominal_easy.pkl,/data/robotixx/groot-wbc-kimodo-m0/modebank/sweep/w_nominal.csv,mf_005_c08_easy,accepted,1,,0.0983173620443152,0.14488099597425594,0.0009802474733522856,0.0,92.25887871287762,199,120,4.225048022790974,4.217829236521081,0.9982914309539317,1.0562620056977434,0.15256575196829458,0.7580640083333333,0.732604,nominal,,,,,,
E1A_2026-08-20,mf_005_c08__nominal_hard__repeat_1,/data/robotixx/groot-wbc-kimodo-m0/matched/mf_005_c08/motions/w_nominal_hard.pkl,/data/robotixx/groot-wbc-kimodo-m0/modebank/sweep/w_nominal.csv,mf_005_c08_hard,rejected,0,disallowed_robot_contact|unstable_reference_drift,0.8125812053336001,0.8035755810357237,0.39874966513091253,528.412109375,81.28091624642242,199,120,4.225048022790974,4.217829236521081,0.9982914309539317,1.0562620056977434,0.15256575196829458,0.7580640083333333,0.732604,nominal,,,,,,
E1A_2026-08-20,mf_005_c08__nominal_hard__repeat_2,/data/robotixx/groot-wbc-kimodo-m0/matched/mf_005_c08/motions/w_nominal_hard.pkl,/data/robotixx/groot-wbc-kimodo-m0/modebank/sweep/w_nominal.csv,mf_005_c08_hard,rejected,0,disallowed_robot_contact|unstable_reference_drift,0.8048740158372303,0.8078624724416098,0.38920350980245455,382.7192031198077,92.25887871287762,199,120,4.225048022790974,4.217829236521081,0.9982914309539317,1.0562620056977434,0.15256575196829458,0.7580640083333333,0.732604,nominal,,,,,,
E1B_V2_2026-08-20,cs_duck_003__shelf_plank__adapted_easy,/data/robotixx/groot-wbc-kimodo-m0/counterfactual/duck_003/motions/adapted_easy.pkl,/data/robotixx/groot-wbc-kimodo-m0/taxonomy/motions_4s/056_a_person_walks_at_a_steady_pace_and_ducks_down_l_s0.csv,cs_duck_003__shelf_plank__s00000017__easy,accepted,1,,0.33048505221741653,0.3086285521480737,0.10100876230403716,0.0,146.6452538671906,199,120,5.510565395863174,5.494803835768141,0.9971397562749432,1.3776413489657935,0.2090710451615243,0.7253866995374362,0.5237685441970825,nominal,,,,,,
E1B_V2_2026-08-20,cs_duck_003__shelf_plank__adapted_hard,/data/robotixx/groot-wbc-kimodo-m0/counterfactual/duck_003/motions/adapted_hard.pkl,/data/robotixx/groot-wbc-kimodo-m0/taxonomy/motions_4s/056_a_person_walks_at_a_steady_pace_and_ducks_down_l_s0.csv,cs_duck_003__shelf_plank__s00000017__hard,accepted,1,,0.33048505221741653,0.3086285521480737,0.10100876230403716,0.0,146.6452538671906,199,120,5.510565395863174,5.494803835768141,0.9971397562749432,1.3776413489657935,0.2090710451615243,0.7253866995374362,0.5237685441970825,nominal,,,,,,
E1B_V2_2026-08-20,cs_duck_003__shelf_plank__nominal_easy,/data/robotixx/groot-wbc-kimodo-m0/counterfactual/duck_003/motions/nominal_easy.pkl,/data/robotixx/groot-wbc-kimodo-m0/taxonomy/motions_4s/005_a_person_walks_at_a_steady_pace_in_a_straight_li_s0.csv,cs_duck_003__shelf_plank__s00000017__easy,accepted,1,,0.14982363592788123,0.1377830039651489,0.034994444260987564,0.0,49.484351678912134,199,120,4.225047877764127,4.217829092221638,0.9982914310674489,1.0562619694410318,0.15255694389765959,0.7580640176932018,0.7326043248176575,nominal,,,,,,
E1B_V2_2026-08-20,cs_duck_003__shelf_plank__nominal_hard,/data/robotixx/groot-wbc-kimodo-m0/counterfactual/duck_003/motions/nominal_hard.pkl,/data/robotixx/groot-wbc-kimodo-m0/taxonomy/motions_4s/005_a_person_walks_at_a_steady_pace_in_a_straight_li_s0.csv,cs_duck_003__shelf_plank__s00000017__hard,rejected,0,disallowed_robot_contact|unstable_reference_drift,1.3067134365428632,1.202007057233472,0.5662821445154124,715.1903746019897,53.31181695027142,199,120,4.225047877764127,4.217829092221638,0.9982914310674489,1.0562619694410318,0.15255694389765959,0.7580640176932018,0.7326043248176575,nominal,,,,,,
